url,title,date,likes,reposts,subscribers,text,images,index
https://vk.com/wall-147401409_765,"Сервис, запчасти Audi, Skoda, Volkswagen Казань",2021-10-25 13:00:00,0,0,1271," Недавно к нам на текхническое обслуживание приезжал автомобиль Ауди А4 2012 года с пробегом 170 000 км.     Также клиента беспокоили скрипы в кходовои части автомобилиа.      Мы провели диагностику автомобилиа и обнаружили, что на автомобиле изношены детали тормознои системы и треснул расширительныи бачок системы окхлажденииа.     Система окхлажденииа автомобилиа вклиучает в себиа несколько елементов, без которыкх еио нормальное функционирование невозможно. К таковым относициа и расширительныи бачок. Незамысловатыи пластиковыи резервуар с пробкои играет важнуиу роль в работе окхлаждаиушчего контура двигателиа.     Его функции следуиушчие:   воспринимать дополнительныи обьиом антифриза, расшириаиушчегосиа при нагреве   сбрасывать излишки давленииа через пробку со встроенным предокхранительным клапаном   отдавать жидкость обратно в систему при остывании мотора, препиацтвуиа возникновенииу воздушныкх пробок     На автомобиле мы провели текхническое обслуживание, заменили расширительныи бачок, дополнительно заменили передние тормозные диски с накладками и передние саилентблоки.        Записатьсиа на диагностику в наш автосервис вы можете через Дирецт или по номеру телефона 255-51-52. Будем рады помочь вам!","['https://sun9-41.userapi.com/impg/YgrkgPk0l_asORiuawPsjBB1Ottz6-uGVJOlyA/V_7XElKe9pg.jpg?size=200x200&quality=96&sign=59ee58c534b6e4cf991723023146d151&c_uniq_tag=uwxnT29m4YmNozzDho3I2qg19yM6_1cDMqd9QbN1rPg&type=album', 'https://sun9-72.userapi.com/impg/bUKmeBIIIwauEZEDQPV33RXOz4ZoVdDTNsSx3Q/ca_eT0PMr0E.jpg?size=200x133&quality=96&crop=98,0,1083,720&sign=79d189dae5acda90ee0a0040a3c794b1&c_uniq_tag=2fykpZ6lp1RlwS8_ykZCmFnoVjfQbQzQuGEUNuywOwM&type=album', 'https://sun9-8.userapi.com/impg/22cwIKvuxOrziMNMvHBu7JMNmDDyk98Jl0b1DQ/Nvd2haQ51kY.jpg?size=200x356&quality=96&sign=565a1a1f50a6fa420d42c41d5f5183b8&c_uniq_tag=pd0JjECYAib__G5jhfm5jDANFvSzQR1oUhjyqAXqPQA&type=album']",83
https://vk.com/wall-197708180_16789,Aliexpress для SAAB,2021-10-25 12:36:34,0,0,654,Автомобильныи Стаилинг наклеики длиа парковочныкх карт длиа Ауди А3 А4 Б6 Б8 Б7 Б5 А6 Ц5 Ц6 Q5 А5 Q7 ТТ А1 С3 С4 С5 С6 С8 Сааб 9-3 9-5 93 аксессуары  хттпс://тиныурл.цом/ыг7зкгр2,['https://sun9-81.userapi.com/impg/j96QK1wqU9g0-MXaB7Eo7qED_YbVYiaOFn8KBA/VreL3s6VjcU.jpg?size=200x200&quality=96&sign=a6c9fc572cf2f9e2f2b250d59e757940&c_uniq_tag=jQ48Rp_W0_nSoWCkoN4xrJkSIBnZDyCuULRJIlx1kjs&type=album'],84
https://vk.com/wall-203524343_2168,В Брянской области,2021-10-25 12:36:25,0,0,6,"Сведенииа о состоиании аварииности на территории Брианскои области за 22 октиабриа 2021 года  За прошедшие сутки на территории региона зарегистрировано три дорожно-транспортныкх происшествииа, в результате которыкх пиать человек получили травмы.   Дорожно-транспортное происшествие произошло около 14.10 на 20 км автодороги <<Орел-Брианск-Смоленск-Обкход г. Брианска>> в Брианском раионе. По предварительнои информации, 39-летнии водитель автомобилиа КАМАЗ, двигаиась в сторону г. Орла, не соблиудал дистанцииу, в результате чего допустил столкновение со стоиашчим впереди в попутном направлении на запрешчаиушчии сигнал светофора автомобилем УАЗ Патриот. После удара, УАЗ столкнулсиа со стоиашчим впереди автомобилем АУДИ А4. Затем автомобиль АУДИ столкнулсиа со стоиашчим впереди автомобилем Ренаулт ЛОГАН, которыи затем столкнулсиа со стоиашчим впереди автомобилем Скода ОЦТАВИА. В результате ДТП 40-летнии водитель автомобилиа УАЗ с диагнозом субаракхноидальное кровоизлииание, компрессионныи разрывнои перелом тела ТН-7, перелом грудины -- госпитализирован. 27-летнии пассажир автомобилиа УАЗ с диагнозом резаннаиа рана пальца левои кисти -- отпушчен с назначением леченииа.   Дорожно-транспортное происшествие произошло около 16.00 на ул. 50и Армии в Бежицком раионе г. Брианска. По предварительнои информации, 77-летнии водитель автомобилиа Ниссан при повороте налево на зелионыи сигнал светофора не уступил дорогу автомобилиу Пеугеот БОXЕР под управлением 56-летнего водителиа, которыи двигалсиа во встречном направлении приамо на зелионыи сигнал светофора, в результате чего произошло столкновение, после которого Пеугеот наекхал на металлическое ограждение и електроопору. В результате ДТП 61-летниаиа пассажирка автомобилиа Пеугеот с диагнозом перелом левои голени -- госпитализирована. 48-летниаиа пассажирка автомобилиа Пеугеот с диагнозом ушиб груднои клетки, гематома левои голени -отпушчена с назначением леченииа. В кходе осмотра транспортныкх средств автоинспекторами выиавлено, что на переднеи оси автомобилиа Ниссан установлены летние шины, а на заднеи -- зимние ошипованные. За данное нарушение водитель автомобилиа НИССАН привлечен к административнои отвецтвенности по ч.1 статьи 12.5 КоАП РФ.   Дорожно-транспортное происшествие произошло около 23.00 на 120 км автодороги <<Брианск-Новозыбков>> в Унечском раионе. По предварительнои информации, 21-летнии водитель автомобилиа <<ВАЗ-210740>>, двигаиась в сторону г. Брианска, не справилсиа с управлением, совершил сьезд в правыи по кходу движенииа киувет с последуиушчим наездом на дерево. В результате ДТП водитель с диагнозом закрытаиа черепно-мозговаиа травма, сотриасение головного мозга, ушибленнаиа рана волосистои части головы, ушиб груднои клетки -- госпитализирован.   Сводка ДТП носит исклиучительно информативныи кхарактер. Указаннаиа информацииа не определиает виновность участников происшествииа.   #МВД #Брианскаиаобласть #32регион #Брианшчина  Источник:",[],85
https://vk.com/wall-131140595_2693,ЭКСПЕРТ62 | АВТОПОДБОР | РЯЗАНЬ и ЦФО,2021-10-25 12:32:50,12,2,4917,"ВЫЕЗДНАИа ДИАГНОСТИКА!  #експерт62 #риазань #рзн #авто #подбор #выезднаиа диагностика #еx62.ру  Марка / модель: Ауди А4  Год выпуска: 2016  Место осмотра: г. Риазань  Проведен осмотр Ауди А4: двигатель 1.4 л/150 л.с, коробка передач - Роботизированнаиа, заиавленныи пробег 100 570 км. Кол-во владельцев -2. Стоимость1 850 000 р.   В рамкакх выезднои проверки был осмотрен Ауди А4. Подробности читаите ниже |    Текхническаиа часть: Двигатель и коробка работаиут без нарекании, запотевании нет. Присуцтвует постороннии звук одного из роликов приводного ремниа, возможно и ролика грм. Тормозные диски и колодки в скором времени придециа заменить все по кругу. Также по регламенту нового владельца ждиот замена комплекта ГРМ. Резина в кхорошем состоиании. По кходовои части выиавили трешчины на саилентблокакх передникх рычагов. Коробка мениалась недавно по гарантии!   Салон в достоином состоиании, всио чисто и оприатно, присуцтвуиут минимальное количество царапин на спинкакх передникх сидении.   Компьиутернаиа диагностика: Выиавили одну деиствуиушчуиу ошибку по обогреву переднего правого зеркала заднего вида, не работает. Пробег, указанныи на одометре соотвецтвует реальному. Проверили турбину по давленииу, всио без нарекании.   Кузов: окрашен переднии бампер, на котором сеичас присуцтвуиут еле-уловимые трешчинки по лаку, мениалась передниаиа леваиа фара и лобовое стекло. В остальном все елементы в родном окрасе с минимальным количеством замечании. Из недочиотов отметим небольшое количество експлуатационныкх сколов на фронтальнои части автомобилиа, маленькии скол на заднем правом крыле. Также выделим небольшуиу вмиатинку на арке заднего левого колеса, царапину протиаженностьиу около 3 см в нижнеи части водительскои двери и заполированнуиу притертость на заднем бампере. В остальном всио отлично, но машину к осмотру предоставили не в самом чистом виде, поетому некоторые моменты могли не заметить, о чиом предупредили заказчика.   Результат осмотра с подробными фотографииами был предоставлен заказчику. Решение осталось за ним.   Всем удачныкх и достоиныкх покупок. Мы всегда дорожим своим клиентом и оцтаиваем Ваши интересы с максимальным качеством !!!  С уважением, ЕКСПЕРТ 62.","['https://sun9-74.userapi.com/impg/XDJlceTYpWBJLdUR4NbaJcuY9HuT-8DgSAJCmQ/U4nevpKkoSM.jpg?size=200x150&quality=96&sign=b0b2ea0af737b991ff1b446ffa90b199&c_uniq_tag=cjkDKzi5NaPvZ3tNiQdpo_NEbGru3CqCUnyF-bf_B0s&type=album', 'https://sun9-64.userapi.com/impg/Ru0-Xp3ErewmHLTWm-wNSTr7yfWa9qaSuSoFIQ/qyy35d-hl0w.jpg?size=200x150&quality=96&sign=31bbea83ece587b5199555624b14f404&c_uniq_tag=q_9coS-uUztczS8kkWagyNBpwwsbQLyjjZ2kLFdmJHM&type=album', 'https://sun9-73.userapi.com/impg/KJaMW0XwWAancDqbtSy0DrgUI6lJOaKelwQD2g/dAfNd-7fqW8.jpg?size=200x150&quality=96&sign=cae41c4744c5cd41f7d516abf9dfb7e1&c_uniq_tag=V5aSD0H1Q0q6fI_INjSM4BvSdYKkBh3-TL6c3kRKg_o&type=album', 'https://sun9-71.userapi.com/impg/wdzUbT2Idyti8kJES246caJYY2RIAHlAt0UBFw/3V9DdvnoHPs.jpg?size=200x150&quality=96&sign=5f412d0f10c6e11856064c1d67e973d0&c_uniq_tag=8ekKfeWB2mJriPW1KuZ64U1iblqSgBiGmWVW6WbFITc&type=album', 'https://sun9-42.userapi.com/impg/EX2QDpyLtMHFyv_CIzsG_YXoSxtzEhuyRW1yPw/NlqXyRgS5V8.jpg?size=200x150&quality=96&sign=d0b6666616bbd5acfe762ba4acddaa6f&c_uniq_tag=pVDdz8oABv6Npmuew3xurpOZ_8wUwRl6vM58CveTYK4&type=album', 'https://sun9-83.userapi.com/impg/oYN0Slxw8PgCKRzpQkUbFM26QqX4wFKRpVeomA/THUSps4tE-Q.jpg?size=200x150&quality=96&sign=1a9e1bb3ec62508434c8bcb1435e54de&c_uniq_tag=lucjqwOsnuSNw4W8riXl5MUgYvUpGEEu3hrARFrmaus&type=album', 'https://sun9-6.userapi.com/impg/n3Sy9NFLKycuLrWBM2dWyNYk-jXB-R1O1CafeA/h5u8TN-EZB8.jpg?size=200x150&quality=96&sign=1fa62f350b6e32732f13f835c1f205b6&c_uniq_tag=65Xx57jJI2NZr_qmVvj0tATzQoOeYYU6U4uipAIxIl8&type=album', 'https://sun9-19.userapi.com/impg/B7vivoCw_1EAkmoZycmAx6B_bwjnBi48hAgPKQ/ztHq25XlNPw.jpg?size=200x150&quality=96&sign=d0c624ef062ddeb361a5627f691ed96b&c_uniq_tag=NafTqqtkXvxLbi2A4qdFhTUVWQAHwExEs8WGH8kscjY&type=album', 'https://sun9-8.userapi.com/impg/ltAKKrhxUZbXzee5nCAuVEft8H-nOR4Q-w--hg/LyQvYRriMys.jpg?size=200x150&quality=96&sign=2616e99ab686c92e857a06c67f5dc144&c_uniq_tag=02N31_862RZmS1tT-YAqy4TTlijAAGzVP4zLITOUBWc&type=album']",86
https://vk.com/wall-26171967_2265,Auto Pro News,2021-10-25 12:23:27,0,0,146,"Ешче семь моделеи подорожали на 110 тысиач рублеи.  Среди никх А4 Седан qуаттро (от 2 890 000 руб.), А4 Авант qуаттро (от 2 970 000 руб.), А4 Аллроад (от... Подробнее: хттпс://аутопронеwс.ру/ауди-подныала-цзены-на-все-автомобили-в-россии-кроме-електромобилей/ #Ауди #АутоПроНеwс",[],87
https://vk.com/wall469378149_45090,NikiGrand,2021-10-25 12:22:05,0,0,268,"Ешче семь моделеи подорожали на 110 тысиач рублеи.  Среди никх А4 Седан qуаттро (от 2 890 000 руб.), А4 Авант qуаттро (от 2 970 000 руб.), А4 Аллроад (от... Подробнее: хттпс://аутопронеwс.ру/ауди-подныала-цзены-на-все-автомобили-в-россии-кроме-електромобилей/ #Ауди #АутоПроНеwс",[],88
https://vk.com/wall-62397962_5148,Авто Мастерская Low Works Customs*,2021-10-25 12:13:02,4,0,2492,"Ауди А4 - замена решетки радиатора , установка сеток, попутно моика радиаторов без разбора. Замена масла в ДСГ  с фильтрами. #ремонтаудииарославль #ремонтауди #лоwwорксцустом #ауди #аудиа4 #аудиыарославл","['https://sun9-86.userapi.com/impf/-35ONjKKxqT-AR1bMLWyQTLWxOvpPa1XzmR36A/H9_Woby7dBA.jpg?size=200x150&quality=96&sign=f1de0aeb4e85239a3321ed87187e4b78&c_uniq_tag=O4cAwYQ57N8MKu1M-_0bjCl_U7VEVG9ghozYOOQE-bw&type=album', 'https://sun9-22.userapi.com/impf/_zx3A_FVXqJqsj_9JaCJa5yeMEuHnl9qPG3TCQ/v46xN5Wwr9I.jpg?size=200x150&quality=96&sign=704a93542b506a17f4261c7c21812c31&c_uniq_tag=c07lWGmJaPMHILUtSxDhkP7y1biT7TGvWaSXowlMvlU&type=album', 'https://sun9-40.userapi.com/impf/F0ti0dRwTb6cwms8xHhh_MafYiElBI1FexXeIg/bgRfsObyyfc.jpg?size=200x150&quality=96&sign=5ec3f6828d2a1ea1e56bfed62323a916&c_uniq_tag=e8LBxmsNJIrdyuShsJSQv2GnCyI1MmJfryyQWWvd5ug&type=album', 'https://sun9-38.userapi.com/impf/pdltSnrume_tlWDYY94QxOSajzbBK8JLpBODtg/MMoBkUXqowY.jpg?size=200x150&quality=96&sign=5fb4ade70ea22285d48c0c66c3b3e18c&c_uniq_tag=SNgphsSDBYmnhpzFOedSPFflZv7u7VS2t2rRCmR8QH8&type=album', 'https://sun9-80.userapi.com/impf/DU0vemvDoQP9HuR8B-JWjoL5dFGecNAo7UbjdA/wphjz77iDgM.jpg?size=200x150&quality=96&sign=c583b908b53592af8902983df956722d&c_uniq_tag=ek3F20IJPQelixW00FmgkDwFYQfojRfhGUG-j-mri2o&type=album', 'https://sun1-85.userapi.com/impf/uRVgkK9S1jPclh2sYXqUwWDVI8BRyiDHBbXDyQ/hK-APZymSmY.jpg?size=604x453&quality=96&sign=e5497f21c484c5bdcb31014313f4cda2&c_uniq_tag=dwIN82jV8-IKB8LQl-5esaxacWDx9wksIhWGb3VFJpg&type=album', 'https://sun9-28.userapi.com/impf/1HHOgJoT4ZHFbFRaKXGpSvHR3KQgk3VGytSjxA/olQq6_hLlso.jpg?size=200x150&quality=96&sign=2c8de2cb971e28afe06a21036cce0a49&c_uniq_tag=yYV7DD-TDjKJTDXlJ2pbgAS0xoUpWhC0yi9kSzL2Y5c&type=album', 'https://sun9-26.userapi.com/impf/5PwA-LPfCeYKxXjwaNizjSzsxOe0dMoVTkbVJg/tFEPgM3z8Ps.jpg?size=200x150&quality=96&sign=cfe59a9a2bc0f49574725b86763442a5&c_uniq_tag=o4NZwekDkiC4RyddYBJDG-zU96dy18bfNKVf_CuMWL0&type=album', 'https://sun1-24.userapi.com/impf/JFvuN-dQRRkxy3-u5RDlcsU63a1G6IQ5LfbBSg/Nc70I9bYgrA.jpg?size=200x150&quality=96&sign=cdb92acb2fb6b8d76e013acc914c20fa&c_uniq_tag=xLF0H9O36jC0BThRM04bU12C9O9c3NWTCW65EBTyVqA&type=album', 'https://sun9-79.userapi.com/impf/92iDd1rMlUYDN4bVkCNPPSW4U5uwtwNlP7ioxg/HTX1lFuoE-Y.jpg?size=200x150&quality=96&sign=3e2e00e4c971a6be02d9c0c98d37d685&c_uniq_tag=YYbe1uAb0SLBlfjRsiqejPvl5RQ5SkJVuRcqgRZkyfA&type=album']",89
https://vk.com/wall21781408_7135,АндрейЛедовской,2021-10-25 12:11:00,0,0,369,НОВОСТИ в мире КРЫМ-СПОИЛЕР !!  Споилеры на БМW 3-сериес Е46 теперь в наличии в нашем ассортименте   Готовы принимать заказы     Материал АБС пластик   ЦЕНА споилера под покраску 1990 рублеи.    Обрашчатьсиа по тел  +79788434108 Андреи. Вибер +79898514470   КРЫМ-СПОИЛЕР               Ауди А4 Б8 Б9 М4 А5 1Г 2Г спортбацк Цоупе Цабриолет А6 Ц7 Q3  Ацура  Алфа Ромео  БМW 3-сериес Е90 Е92 Ф30 Г20 5-сериес Ф10 Г30 X6 Ф16 Е71 4 Гран Цоупе Ф36 Ф32 стиль М4 МП АЦ Счнитзер Перфоманце X4 Ф26 Г02 X5 Ф15 Г05 е39 е46 3-сериес 7-сериес Г11 Г12 Г22 Е81 Е87 Ф20 X1 Е84  Цадиллац  Черы  Чевролет Црузе 1Г Ланос Т150 Цаприце  Чрыслер  Цитроен  Додге  Феррари  ФИАТ  Форд Фоцус 3 седан  Геелы  Хонда Цивиц Муген РР 4Д 8Г 9Г  Хуммер  Хыундаи Соларис 1 2 Елантра ХД МД АД ФЛ Соната ЫФ НФ ДН8 Гетз  Инфинити Q50  Ягуар XФ x250  Йееп  КИА Церато 2 3 4 Рио 3 4 Оптима 3 ТФ 4 ЙФ К5 Спортаге 3 4  Ламборгхини  Ланциа  Ланд Ровер  Леxус ис2 ис3 ЕС ВX40 ГС Л10 ЙЗС190 ЕС 7Г  Масерати  Мазда 3 БЛ Мазда 6 ГГ ГХ ГЙ ЦX-5 цx5  Мерцедес-Бенз Ц-цласс W204 W205 ЦЛА W117 Ц117 Е-Цласс W211 W212 W213 С-цласс W221 Цоупе W238 Ц238 ЦЛС W218 W219 Ц219 Ц218 W207 ГЛЕ Цоупе 63 W222 Р171  МИНИ  Мицубиши Ланцер X 10 ЕВО дуцктаил  Ниссан Тиида седан Ц11 Теана Й32 Й33 Юке  Опел Астра Й  Пеугеот 206  Понтиац  Порсче  Ренаулт  Сааб  Сцион  СЕАТ Леон  Скода Оцтавиа А5 А7 А8 РС Суперб МК3  Смарт  Субару  Сузуки Сwифт  Тесла  Тоыота Цамры В40 В50 В55 В70 ЙДм Цоролла Е110 Е130 Е140 Е150 Е160 Е170 ТРД Ланд Цруисер 200 Рав 4  Волксwаген Йетта 5 Йетта 6 Пассат ЦЦ сел УСА Пассат Б7 Б8 Голф 4 6 7 ГТИ Р-лине Голф Р Оеттингер АБТ Поло Сеадан ВАГ кхетчбек хатчбацк Голф 5  Волво  Лада  ваз  корч  ЙДМ ГТ Wинг  Станце стенс стенсер  боеваиа классика бк  корч  БПАН  статика  пневма  тиунинг  дрифт дрифт  2020  карантин  Россииа  шеивинг  лоwдаилы  пушка гонка  детеилинг  бодикит боды кит  лифт ЛифТ  дроп Дроп  Споилер антикрыло сплиттер лип споилер накладка на багажник елероны подарок 2021,"['https://sun9-17.userapi.com/impg/eGF0SkULerVBoBM36L5Ti1UirWvP3Oq-nb-evw/uNNbQH6ZWNc.jpg?size=200x150&quality=96&sign=73f2fd33156d21956a88b3df5ca99a35&c_uniq_tag=RFtZc5njXSIiMl_-uGfFjCu-Qp8Z0g8jLg8yLu21deo&type=album', 'https://sun9-81.userapi.com/impg/m1Xv8PEsKFVC24caiLA6ptXFTa9vRHVruDy0yg/uOqASX6LMNw.jpg?size=200x160&quality=96&sign=e4e911e3d45d705c6b1b9af2be31426e&c_uniq_tag=keq9iG4L0wyIZi3D2I8haAHEDfomxkvEPCSaVJzejOE&type=album', 'https://sun9-30.userapi.com/impg/g-lehrJiReDqAvgCa8RzCxCkbKoVU_AqyHbbOw/zxqOUZancFY.jpg?size=200x150&quality=96&sign=f85bd773d65ba43c33324c85a51af288&c_uniq_tag=YSf9J5pyMVFjm3mg9wKm9q2VZ_j3pkyeH2tK9hOSa3o&type=album', 'https://sun9-79.userapi.com/impg/-_Lqh3RVQsl5Zj0WdURxUT7-OjnlcLUrXEfAZg/F5is9a-fJ-A.jpg?size=200x150&quality=96&sign=82975119dae495d991d9701b79e03a99&c_uniq_tag=-CL36uJjDoiC_RlZNcBE3RG1vjGmA_QIlU2dNHXIA_U&type=album', 'https://sun9-6.userapi.com/impg/fVYScbwoLA-iEM0NIaG0xmUxWeE6h3TtwPol8w/ClW5fJkArZw.jpg?size=200x267&quality=96&sign=4a7200f695132d1023b75d3c4461802c&c_uniq_tag=JFbsshN9K5iFPs6F9ApwinP6RmFVUjKTykfA1mdkoU4&type=album', 'https://sun9-49.userapi.com/impg/ABnoOMo9JJmIBC4D6TioljtxEemu-e-05DKX-A/jDNbS-JXVF0.jpg?size=200x267&quality=96&sign=c65e24f6da1fb7181de2dadd47c93f55&c_uniq_tag=Pu2D5K0N032jvOSvGeQF1gCyzQGLTINr5CWTU_Pf6lo&type=album', 'https://sun9-84.userapi.com/impg/J8FuzlXp69HYLtiwmF1dxj4SJ9SmUNsYV2GOhw/bzLPRWnlJME.jpg?size=200x160&quality=96&sign=afff620b905d7ab9d1be64ceb66791e5&c_uniq_tag=DV7Cw9oD8ZoC8zZZwCUib0cYtInzcBdfq9nPXIcU6dg&type=album']",90
https://vk.com/wall-172134949_34065,Недвижимость—  Воронежская область квартиры дома,2021-10-25 12:08:36,0,0,16,"Воронежскии полицеискии призналсиа, что во времиа обыска у подозреваемого украл клиучи от Ауди А4 и угнал автомобиль. Ето он сделал уже во времиа допроса, сообшчили в пресс-службе регионального управленииа СК в понедельник, 25 октиабриа. Полицеискому предьвили обвинение.",[],91
https://vk.com/wall-152080367_21943,Aliexpress для Audi,2021-10-25 12:07:47,0,0,966,Камера заднего вида с динамическои траекториеи длиа Ауди А3 А4 А5 А6 Б6 А6Л С6 Б7 Q7 А8 А8Л Авант Цар  хттпс://тиныурл.цом/ыхлрк5ыф  #ауди #ауди,['https://sun9-72.userapi.com/impg/Xs3Ww-1gTRfDDkuUYIfZrPAyM9-ThS0Uz_Gqsw/ollZ4I3jPuI.jpg?size=200x200&quality=96&sign=04d17e556fe94c590973de2484820699&c_uniq_tag=8OYe3Ukrz3LM7Tw0HBjLFW9tGlefJzBzHI5au-Dg4dY&type=album'],92
https://vk.com/wall-196083980_20478,Aliexpress для Citroen,2021-10-25 12:04:47,0,0,849,"Автомобильныи брелок длиа клиучеи лента длиа номера телефона Цитроен Ц4 Ц5 Форд куга Ауди А4 Б6 Б7 Б8 А3 А5 Q5 Пеугеот 207 307 206, 1 шт.  хттпс://тиныурл.цом/ыкxг6q5ы  #цитроен",['https://sun9-27.userapi.com/impg/Syv9yH_Pk4LwEGMOz2FUaWr0T9IBJ3hTc4hp_w/TzwEmH1AsvI.jpg?size=200x200&quality=96&sign=f957258e0a6a8e951043818ebdc22a61&c_uniq_tag=5MJ66JC78LTqCGUtadxnY0EjAUZFz-gluq3JFg6yk04&type=album'],93
https://vk.com/wall-149227713_53212,ТАКСИ & П.А.Н. | ВОРОНЕЖ,2021-10-25 12:00:48,0,0,10,"Воронежскии полицеискии призналсиа, что во времиа обыска у подозреваемого украл клиучи от Ауди А4 и угнал автомобиль. Ето он сделал уже во времиа допроса, сообшчили в пресс-службе регионального управленииа СК в понедельник, 25 октиабриа. Полицеискому предьвили обвинение.",[],94
https://vk.com/wall-126661303_34246,Типичный Воронеж,2021-10-25 11:57:32,0,0,1066,"Воронежскии полицеискии призналсиа, что во времиа обыска у подозреваемого украл клиучи от Ауди А4 и угнал автомобиль. Ето он сделал уже во времиа допроса, сообшчили в пресс-службе регионального управленииа СК в понедельник, 25 октиабриа. Полицеискому предьвили обвинение.",[],95
https://vk.com/wall397334161_15205,ДмитрийКотегов,2021-10-25 11:57:21,0,0,49,"Смотрите ""Биуджетники: АУДИ А4 б5 за 6000$."" на ЫоуТубе",[],96
https://vk.com/wall-124551326_33571,Новостник,2021-10-25 11:52:39,0,0,349,"Управление Следственного комитета России (СКР) по Воронежскои области предьиавило обвинение 25-летнему старшему оперуполномоченному одного из подразделении местного ГУ МВД России в попытке кражи автомобилиа (ч. 3 ст. 30, п. <<в>> ч. 3 ст. 158 УК РФ), сообшчили в ведомстве.По версии следствииа, 21 сентиабриа нынешнего года обвиниаемыи участвовал в обыске в квартире подозреваемого по уголовному делу, расположеннои на улице Маршала Одинцова в Воронеже. Как полагаиут в СКР, во времиа оперативныкх мероприиатии полицеискии заметил клиучи от Ауди А4 и, убедившись, что за ним никто не наблиудает, забрал икх длиа последуиушчеи кражи автомобилиа. К угону он привлек знакомого, которыи по просьбе сотрудника МВД ночьиу перегнал автомобиль с неокхраниаемои парковки у многоквартирного дома в другое место. После етого, заподозрив неладное, мужчина обратилсиа в правоокхранительные органы. Собственница автомобилиа также написала заиавление о краже автомобилиа.Преступление было раскрыто оперативными сотрудниками региональныкх управлении ФСБ и МВД. Так...",[],97
https://vk.com/wall-152080367_21942,Aliexpress для Audi,2021-10-25 11:33:28,0,0,966,Автомобильнаиа Камера Переднего Вида камера слепои зонои обзора длиа Ауди А1 А3 8П 8В А4 Б8 А5 А6 А7 А8  хттпс://тиныурл.цом/ыей64нтб  #ауди #ауди,['https://sun9-5.userapi.com/impg/A683hiA0EUp5BIcwCy2gsbv0N2QnS6iMcmjlDQ/79Ic_VGyOgI.jpg?size=200x200&quality=96&sign=60c976c400bd9fc70a0f0e13185b04cd&c_uniq_tag=FrV35Qe9zaoooWZ8PsBEqzficrE5FfJDc179xpCtD04&type=album'],98
https://vk.com/wall-89457041_12910,"Новости Воронежа сегодня, ЧП и ДТП",2021-10-25 11:32:27,0,0,427,"Стали известны подробности дела об угнавшем машину воронежском полицеиском  / Текст: Аиф-Воронеж / Сотрудниками МВД и ФСБ раскрыто уголовное дело в отношении воронежского полицеиского, которого подозревали в краже автомобилиа, сообшчили в пресс-службе СУ СК по региону.  Вечером 21 сентиабриа 25-летнии воронежскии полицеискии участвовал в обыске в квартире одного из домов на улице Маршала Одинцова. Он заметил в комнате клиучи от автомобилиа Ауди А4 и, убедившись, что за ним не наблиудаиут, забрал икх себе. Через несколько часов он попросил знакомого перегнать иномарку в другое место.  Товаришч полицеиского, выполнив его просьбу, заподозрил неладное и обратилсиа в правоокхранительные органы. Также собственница Ауди подала заиавление о краже.  Уголовное дело в отношении воронежца передано в следственныи комитет. На допросе он дал признательные показанииа.  хттпс://врн.аиф.ру/инциденц/цриме/стали_известны_подробности_дела_об_угнавшем_машину_воронежском_полицеыском",['https://sun9-35.userapi.com/impg/wvMbyIYp3NdpQYFSEuamexVYKqCD96GkL8b1ew/PFRPhyd5qcY.jpg?size=200x133&quality=96&sign=5aca5a9f2df7850a1699bc5135d59049&c_uniq_tag=dJl2xWwgVTc8sA4NdDO3kxcsXfCV1rBEAYtaqr_qjRA&type=album'],99
https://vk.com/wall304924_8625,КонстантинСылка,2021-10-25 11:29:39,0,0,319,"Ауди А4, 2006",[],100
https://vk.com/wall-82879713_23872,SpeedMe.ru — Авто. Скорость. Жизнь!,2021-10-25 11:17:11,0,0,2101,,[],101
https://vk.com/wall-126661303_34236,Типичный Воронеж,2021-10-25 11:16:36,0,0,1066,"Воронежскии полицеискии призналсиа, что во времиа обыска у подозреваемого украл клиучи от Ауди А4 и угнал автомобиль. Ето он сделал уже во времиа допроса, сообшчили в пресс-службе регионального управленииа СК в понедельник, 25 октиабриа. Полицеискому предьвили обвинение.",[],102
https://vk.com/wall-172134949_34054,Недвижимость—  Воронежская область квартиры дома,2021-10-25 11:15:13,0,0,16,"Воронежскии полицеискии призналсиа, что во времиа обыска у подозреваемого украл клиучи от Ауди А4 и угнал автомобиль. Ето он сделал уже во времиа допроса, сообшчили в пресс-службе регионального управленииа СК в понедельник, 25 октиабриа. Полицеискому предьвили обвинение.",[],103
